328 16652
26 182 69062
4 87 49657
17 265 32689
204 247 66415
271 242 54463
192 282 35609
246 325 93651
176 63 20359
53 36 1441
250 300 51222
199 4 30967
247 172 11332
39 317 88031
134 255 20265
281 208 98292
13 42 77223
126 10 43006
291 242 91308
252 271 9170
190 16 4452
263 265 15631
63 297 19689
315 25 62889
75 202 56343
149 124 39105
266 219 25274
26 87 96978
249 322 49995
305 18 37667
293 274 82608
24 232 56070
82 1 95174
231 34 68053
301 93 81771
220 243 4513
287 35 44828
183 257 26032
76 217 89511
13 184 97558
187 70 1558
322 298 65653
93 108 38945
203 198 46457
208 318 37268
224 148 3309
63 288 19334
142 274 56453
325 202 74895
186 67 91870
81 103 57831
215 310 72954
32 253 13407
196 138 5768
69 153 80034
76 257 99798
210 311 58884
22 306 74605
238 2 18196
63 59 46627
251 205 25174
154 125 88665
325 311 14366
194 39 90201
123 315 75753
229 320 65237
138 52 957
85 131 45536
98 276 21903
17 305 87424
86 303 92729
28 264 48446
205 181 65515
202 117 17937
206 256 78253
211 4 71244
85 170 47494
57 238 5607
45 325 84789
261 46 42992
126 122 7720
163 70 97116
108 73 14922
267 19 31265
7 119 23206
28 105 11843
293 205 940
168 160 31672
96 38 25962
193 229 94936
135 125 85067
274 81 46050
223 280 70742
210 257 78139
194 34 53978
179 57 50897
240 8 70406
120 25 78389
277 317 5220
298 143 71266
104 204 94225
147 267 93016
252 185 64552
167 86 74174
230 101 13964
193 118 27135
136 88 79116
291 281 34996
142 276 68360
101 156 25225
4 130 74664
298 110 62804
95 297 55748
228 144 38150
166 228 72239
230 282 89640
237 184 6518
14 220 23549
200 35 95313
162 101 49014
271 81 35672
142 129 49464
102 73 29314
16 107 82263
147 100 37725
160 225 97439
294 241 90919
187 102 141
236 135 61634
147 220 30031
134 232 39695
297 140 19964
302 74 72876
319 19 81825
236 99 54297
302 102 94324
117 35 95365
71 96 18738
304 300 1209
142 68 60051
269 8 85918
279 253 4792
213 145 3234
6 18 4998
188 137 79936
64 114 2806
127 306 60940
273 323 94303
34 318 51517
1 269 44280
207 253 53176
76 48 47181
237 303 82632
293 106 53565
118 205 69561
44 171 70682
98 69 21453
191 250 2135
97 83 3050
49 25 36115
284 263 44446
220 228 15231
177 288 20073
112 291 10336
33 204 66807
16 310 65663
187 104 43025
318 56 14502
268 311 79762
119 54 87248
167 282 75692
126 161 20052
4 6 16049
286 76 9930
273 160 11181
115 74 28470
225 123 19248
72 22 17322
215 82 42374
50 19 87047
18 276 24903
211 35 95166
75 231 20560
166 289 1475
67 59 28588
239 57 19027
265 317 48862
80 91 13140
318 78 73212
209 20 11683
83 244 38286
206 15 35486
29 210 98876
321 125 91598
47 50 92267
5 34 863
42 128 68996
250 292 25869
219 255 63170
34 60 60619
167 1 57500
315 220 60565
286 65 28794
99 35 8930
146 257 91112
151 205 28568
281 214 52649
81 207 60865
129 306 11582
305 82 49089
155 60 29633
321 291 42865
318 76 62660
253 148 20774
190 302 60507
197 174 16563
25 202 71043
117 141 18075
275 149 74724
157 195 32645
295 2 76852
17 25 8238
278 72 48256
22 12 78753
85 148 79237
94 191 89564
212 38 73383
242 156 52622
258 222 89528
117 163 52702
67 140 69051
34 130 55872
280 204 50936
111 117 38804
103 116 96604
21 196 61434
255 6 86356
235 191 79287
153 314 11002
153 10 37815
196 274 27419
276 164 64481
33 20 40147
254 325 93842
322 190 94792
164 223 50394
134 32 58153
258 183 85832
168 187 59028
233 123 20298
65 122 93205
183 217 9220
180 276 5792
230 157 37915
221 144 1402
211 30 98776
258 228 55078
74 151 60423
181 211 97596
212 78 33877
310 54 92728
327 59 91471
45 264 65448
139 243 63627
48 281 82304
184 120 20139
61 35 86509
300 180 86688
153 279 36836
68 219 91156
254 11 80471
135 282 68734
177 167 37611
180 188 53683
78 294 39522
325 235 53172
117 143 12141
218 277 79601
267 138 74206
197 316 68159
311 75 40644
192 270 18914
78 76 76431
55 216 87804
294 185 91538
171 103 77688
316 8 44897
249 181 86811
111 5 32117
178 66 89490
6 58 2251
276 202 41266
223 304 35781
318 129 93629
88 15 93694
178 47 41272
57 157 65068
149 157 6492
109 79 86291
17 266 31241
92 21 52093
325 137 8
22 291 79315
254 146 47335
190 281 73584
224 113 48020
66 229 5897
159 46 63137
64 304 90107
303 173 79952
222 11 42023
42 209 82821
14 77 11419
163 207 72333
243 226 17058
286 324 50118
260 6 39266
96 287 70275
38 231 60384
40 287 12990
203 53 44253
215 97 40304
252 97 11238
297 47 5154
261 52 23676
69 97 1620
9 16 75675
95 28 19111
85 178 7285
90 248 70051
218 86 61735
216 123 77726
215 90 96589
194 14 88293
63 82 74809
11 125 28163
176 128 39105
259 131 6878
286 101 52215
227 250 99758
221 48 97539
192 74 39176
159 81 64593
164 190 70813
202 253 35894
198 163 90924
220 208 10489
7 217 84433
22 207 63873
189 216 59029
317 137 11459
209 116 67554
161 68 58156
95 181 4048
296 294 67635
37 325 62556
321 266 317
236 64 86699
325 276 28320
136 289 96835
89 227 47424
81 301 48596
158 118 21571
313 328 2657
49 99 29196
100 195 76292
212 197 14222
73 308 20888
105 60 25560
239 203 3728
74 4 52262
261 288 66904
196 295 34043
162 264 91460
149 215 29178
19 164 35241
328 261 66296
39 37 5138
191 259 60453
212 3 60325
169 59 66113
290 272 14004
320 192 50724
281 58 74795
48 224 51688
162 249 40707
168 216 19915
94 26 23702
181 241 89829
202 133 57136
89 312 90340
47 198 6706
161 69 5812
219 109 85241
92 31 76732
55 239 72689
256 30 63884
282 327 33168
140 133 72200
158 56 86430
255 260 33609
298 138 84739
302 93 47386
36 115 24054
313 171 65229
257 201 66769
90 234 88616
226 235 44537
247 251 40876
295 213 27641
177 214 27123
215 85 75184
169 196 15992
184 248 37958
5 296 476
177 54 66436
75 225 84452
187 43 88860
284 24 21394
56 314 44902
307 314 32608
269 306 7033
326 157 53778
2 96 77483
38 282 93592
255 291 10125
325 297 72137
82 168 30372
148 80 38636
174 99 18100
252 175 81003
189 200 39725
120 50 3655
200 201 85138
210 276 26223
59 20 61874
46 122 18706
273 319 93560
203 240 20991
148 190 23942
22 82 50269
306 100 41608
6 285 15417
247 174 21967
315 244 72926
66 315 60753
105 90 26804
316 137 39056
293 44 67961
102 143 30050
187 137 61216
297 309 74476
158 12 93739
263 190 95855
264 199 20838
254 12 27926
24 227 15913
61 319 88082
236 67 14875
220 154 53762
113 297 17385
64 327 61150
264 100 87317
7 314 72051
276 89 42668
80 124 8972
43 202 78974
283 309 82677
295 211 33577
34 259 7463
136 80 1442
53 252 34534
282 33 66706
24 205 42264
23 2 92875
37 44 50558
107 234 92549
234 99 70045
149 11 36042
56 48 38581
303 108 78105
129 37 11459
181 15 50473
74 32 30883
199 227 94613
211 184 64735
74 62 62597
88 112 15469
223 171 45485
151 112 57103
114 146 49604
114 215 28517
262 270 89459
47 48 24770
107 160 42887
18 39 7864
105 193 13023
72 268 94737
216 97 42549
241 88 7909
231 30 79510
201 189 92095
16 312 58345
68 77 73771
151 72 46353
101 195 58733
216 302 69280
216 156 8631
61 138 70384
136 189 38056
206 6 11979
259 171 17666
277 237 22214
44 98 71308
81 2 68862
4 23 2698
104 142 91322
47 125 92276
164 188 545
248 123 37786
11 285 40343
118 22 187
253 240 3241
198 116 35413
228 297 58032
318 260 7752
31 177 97465
138 169 53045
275 303 53631
54 145 93213
276 170 28177
215 174 564
107 126 56669
297 142 23153
191 205 9398
180 290 25561
94 321 16545
87 266 67704
205 228 8907
79 199 26375
273 68 22103
226 219 58214
162 161 82014
125 21 78830
32 274 65598
261 49 45075
238 322 93516
30 93 47428
264 102 39393
176 185 18643
192 184 39317
38 117 83932
150 247 43248
277 299 47926
243 24 72127
298 173 54551
256 291 82260
304 9 69410
328 249 47891
43 305 68353
176 177 40475
124 201 35930
239 200 75803
223 257 43673
158 139 19585
102 149 43406
104 175 78690
206 116 19799
8 153 3624
191 93 10135
304 286 3843
116 52 6520
97 213 61003
302 250 1858
279 37 23689
307 149 9806
204 269 19927
80 120 92116
119 93 25122
15 126 57656
243 286 3946
294 212 31235
45 158 61960
253 314 47085
186 7 744
287 46 16743
173 198 97536
53 140 19631
167 248 56061
99 316 2832
35 132 94826
314 8 99230
186 106 43232
216 193 66616
22 104 20169
258 11 94985
71 299 80297
276 195 88024
11 130 13576
87 102 50175
175 47 88714
133 287 78765
283 247 99840
236 26 58911
40 148 62230
206 105 55817
141 122 69662
59 18 90385
239 53 86425
245 281 96697
287 251 94709
268 47 57357
303 232 35908
41 292 79530
244 218 1406
238 246 62452
142 106 86465
6 254 70535
45 103 32373
18 227 51556
92 205 27080
266 261 39484
255 79 5882
260 298 32539
146 21 55800
223 142 75836
51 22 7997
249 75 73499
125 79 56986
317 204 7359
291 97 10516
284 243 65124
115 249 69686
206 186 7464
3 101 17360
16 52 9998
224 175 77551
91 128 6789
6 306 19341
240 29 96988
19 119 14217
218 40 45548
114 189 2708
171 112 65127
113 51 9401
116 98 91636
260 201 21305
117 189 77684
64 258 4006
27 89 25329
273 318 22124
90 237 2132
88 87 62041
27 154 73364
306 48 23304
155 123 40372
28 115 11359
74 126 51549
277 3 38188
164 176 62916
100 255 13534
59 271 31419
248 178 98414
43 312 55717
214 303 68211
125 160 44520
69 276 22953
274 328 78994
38 60 53934
182 114 50274
20 240 2901
303 128 4088
131 98 86542
27 217 59646
260 284 76564
214 104 66060
27 22 98341
318 289 86256
79 70 72043
43 304 52287
326 125 48398
24 176 7518
46 148 86563
149 159 56386
309 255 5153
29 49 23682
321 22 22809
23 281 6194
328 301 22459
27 302 25354
245 8 84880
127 20 57820
172 213 98945
170 69 80772
61 135 14702
288 86 32966
83 265 23463
181 220 5794
51 147 14698
322 236 98911
89 150 44654
225 285 60152
15 318 3714
70 66 3639
313 18 45022
173 186 17786
152 217 35865
82 320 95556
222 217 25180
285 307 91321
319 298 1016
305 20 75244
292 286 18760
29 76 96843
88 118 61448
202 239 79241
117 281 87753
54 249 51872
70 269 642
123 108 46612
29 174 38020
126 188 32307
77 188 44739
58 185 56990
300 13 7492
323 108 84389
24 123 82672
169 244 68815
66 314 80783
199 40 64296
83 225 87939
119 320 97485
319 259 10737
181 238 33424
73 293 13111
125 46 59867
135 185 61211
79 160 61945
245 180 24447
298 64 48155
255 59 7453
174 132 11175
97 6 71686
315 31 13381
13 112 86478
75 220 73671
46 284 7167
281 225 4373
233 84 58507
297 246 62444
43 106 15489
36 82 45092
175 73 83424
134 278 25689
286 277 79
210 113 97049
308 57 9568
26 139 47248
93 116 64548
4 55 69203
19 100 20060
157 7 32848
248 67 93198
269 274 70541
314 160 69387
262 122 69774
34 106 22605
86 100 56599
237 109 27382
157 75 17840
18 286 89551
264 207 50743
316 203 83883
244 274 69205
279 137 80247
25 272 86065
55 191 34155
99 308 5570
23 320 89415
121 322 21773
284 292 56575
187 242 1758
111 302 84842
75 190 14727
315 205 63715
289 104 63420
10 172 62912
125 187 84539
194 160 31428
166 65 1052
193 63 82223
232 25 19232
310 325 26132
16 198 44570
158 41 3356
208 299 55103
99 225 59625
212 324 70173
103 282 48350
265 322 190
107 138 38228
184 99 57738
38 233 92014
241 91 83789
239 154 75796
3 91 57716
71 59 67554
233 95 27198
140 154 18401
128 19 40604
145 242 64823
91 212 85343
326 211 96022
71 74 81706
60 204 20816
305 262 58215
100 225 83785
84 63 18850
311 184 35349
22 309 66418
321 98 6223
314 230 58736
201 214 61695
320 255 84156
39 105 12400
14 197 4909
258 327 37410
103 277 58677
133 46 28591
240 3 76044
280 248 35611
204 154 88937
57 1 48750
302 17 79482
212 99 69884
174 56 59228
56 79 66955
74 282 38920
8 125 14909
175 220 65017
68 291 30697
35 283 18543
102 288 45166
302 328 74165
198 201 54683
50 14 56969
192 287 11065
173 16 55370
320 243 80994
305 279 24159
130 18 72231
40 102 99682
69 41 24345
322 40 46444
280 224 74071
153 143 77423
84 323 15316
65 134 87693
274 199 76600
153 104 85420
42 204 80412
308 233 44275
32 64 82430
296 32 34037
196 112 72945
271 24 29384
36 248 57855
3 279 51603
258 26 70835
14 107 20311
271 54 84856
28 137 25812
28 256 86589
2 254 11971
190 278 90056
156 180 61934
46 108 40270
126 211 22682
60 234 20493
299 36 69431
221 63 95317
197 322 91905
250 229 67081
237 115 8936
62 102 47046
62 241 837
51 149 99008
231 22 69679
316 150 64726
34 262 38445
105 31 18024
226 67 43116
278 199 11618
143 181 15527
170 172 43903
86 198 91584
74 230 83851
283 284 59986
97 292 32403
62 218 45401
308 264 63225
19 26 84193
83 98 28556
44 245 95618
306 90 73381
279 191 32950
214 165 74995
207 136 99994
327 308 39205
87 64 56919
51 277 58818
200 76 56232
306 177 92425
138 285 33926
235 258 39897
73 248 69896
296 100 56182
209 83 13979
193 20 75224
41 167 82139
143 17 2385
120 96 84199
156 157 29238
210 266 12982
30 180 53878
165 211 17940
219 271 64535
143 77 51544
176 76 62584
211 197 21473
256 194 41293
37 262 2766
325 106 36770
260 188 14422
17 112 4962
240 271 79823
130 241 59244
45 55 1097
244 1 10633
309 160 95835
95 67 95672
120 316 84039
211 57 16163
287 1 23464
186 305 18089
164 137 37571
218 196 46457
282 237 29057
192 28 61002
199 252 1089
133 135 54489
244 135 80426
260 252 22414
129 68 55125
302 204 20498
278 217 14902
90 184 94393
139 283 76163
190 284 89949
76 161 28102
251 127 27490
70 3 71652
260 124 65677
205 85 56993
42 101 63431
140 221 6327
249 323 98545
111 116 57492
9 101 61186
263 165 7132
2 126 52432
303 315 54200
296 165 67395
166 297 72474
211 43 52746
163 296 87796
116 221 77317
119 121 35860
53 260 14634
320 28 9385
32 90 79862
156 41 99372
97 225 68886
86 77 73966
315 304 50623
134 97 2401
88 82 89996
273 174 94783
197 26 77271
185 137 73696
223 14 59533
156 40 90299
206 164 13662
9 246 49024
247 107 61187
281 60 3736
257 283 17779
157 210 65043
6 39 9774
149 254 74143
215 254 39937
79 287 36327
271 74 32319
169 2 27484
304 179 34328
99 293 56792
251 317 47577
76 88 57209
226 195 79431
291 282 7851
264 172 28526
13 270 2193
102 280 16071
29 110 25953
67 36 8485
165 261 46779
222 184 93804
189 31 61172
16 194 66451
146 137 43976
152 91 52031
213 124 76049
317 90 78651
21 61 77658
149 82 93153
148 251 69493
239 97 8802
24 173 42633
315 4 77395
110 44 73747
311 97 49103
213 80 44153
84 251 8552
121 128 57465
301 162 80128
80 238 36494
141 174 27998
46 71 12272
90 268 1359
93 136 98083
67 143 56043
269 201 29405
177 107 73863
188 163 14560
175 254 99826
170 122 14946
227 156 16253
114 296 63686
156 325 31020
66 54 65792
219 81 42809
61 183 85671
259 179 51727
238 152 92882
240 162 11281
72 301 15764
55 19 98250
131 47 35425
104 53 29481
41 143 45239
28 260 66975
34 268 37857
189 193 83408
159 289 54720
57 120 98006
321 132 95778
271 94 99210
173 119 73967
296 48 48819
291 303 26507
248 194 94279
83 286 78099
14 55 28499
272 220 26115
144 84 70886
243 273 63375
208 315 72614
22 180 47049
182 20 73983
225 51 84081
51 42 19391
93 295 46689
240 99 86085
212 156 18246
165 226 26310
319 221 37892
115 145 79952
19 176 66290
321 159 3990
325 178 76949
16 24 75409
249 186 5859
149 122 70539
241 224 3479
214 220 75455
176 249 82708
291 111 86757
8 116 85177
281 30 23291
204 305 48918
69 101 91184
81 166 72423
133 236 65211
16 1 30975
244 13 21495
27 251 82885
214 137 86649
289 91 92699
55 268 43771
134 21 73905
151 47 28861
164 11 83156
171 220 36909
176 133 5492
126 171 61579
182 179 42164
19 199 76027
179 38 30537
322 255 20282
147 264 42155
239 87 80989
99 195 70192
54 316 2345
269 207 4631
112 158 8859
313 298 98450
168 66 78068
249 53 91121
306 179 57226
25 85 53958
298 225 99164
85 268 13539
119 202 2306
60 75 43424
40 21 15684
100 282 70293
143 234 36628
66 33 83304
278 182 57397
114 177 1377
140 122 74713
195 313 15069
206 277 72564
112 6 80339
272 48 32545
302 163 30845
294 107 5396
223 179 22751
179 165 92447
191 97 99802
74 105 72413
146 10 59523
207 11 24099
8 243 24093
311 27 76107
264 315 44317
279 317 35752
22 185 82329
84 290 83491
116 261 12163
164 107 37319
60 319 31892
116 149 74512
311 157 68441
290 153 84416
218 231 68943
293 159 77929
180 268 9345
141 241 80676
187 100 64373
163 278 4741
140 285 13923
298 44 29349
218 142 60506
292 57 92014
48 134 71089
20 75 47342
299 82 63982
57 135 45428
209 39 35986
197 287 61363
74 13 24340
273 137 7152
35 114 45071
215 60 78933
269 146 13416
135 90 42492
300 311 24846
106 176 82422
84 22 82730
101 268 81313
164 309 37164
294 203 62747
242 118 66753
253 124 37125
235 211 42192
107 203 81467
321 56 67389
65 217 27628
150 293 8788
26 160 92450
162 157 87613
55 256 59572
175 119 77290
140 4 84198
276 111 31737
73 183 35892
318 6 91509
171 188 20940
73 204 30854
220 301 79352
130 304 5793
316 134 37506
80 12 38092
268 301 41373
306 251 86962
248 226 96184
260 180 35543
289 99 6205
57 47 81994
223 118 64625
189 72 49325
116 171 7221
242 179 95974
18 103 79585
76 2 45578
310 180 76545
135 274 24691
301 154 14367
64 91 93764
13 222 92219
281 321 4778
82 80 31181
88 258 41787
133 55 83028
4 28 74583
5 197 75452
44 117 22205
43 113 64562
261 236 7791
31 126 24293
44 15 57976
202 27 58288
237 177 3296
255 244 84064
23 143 26057
56 155 11851
277 119 218
255 327 66452
170 10 18778
112 229 23972
100 172 10423
160 50 37311
40 172 9018
53 180 63617
206 12 75870
186 80 87274
99 182 94223
252 174 59169
86 187 44066
279 294 19617
69 228 28325
275 42 71729
324 85 87055
314 283 56658
54 56 19595
231 319 19675
91 308 40001
189 187 73858
10 143 88472
226 170 85888
115 5 89634
35 79 80125
148 199 45051
314 4 22584
134 39 26108
311 30 41820
299 171 1218
182 130 77726
102 245 77346
47 327 54077
319 271 6779
26 214 74502
118 179 92477
316 47 48305
180 270 15901
196 292 64454
140 136 85239
70 112 26385
171 326 52616
76 102 99214
71 276 76836
173 102 61287
207 286 25983
306 56 76090
257 143 54862
145 24 18428
12 191 82742
166 97 89601
326 258 37210
104 262 20625
134 199 19902
62 301 40957
23 196 62407
135 229 56124
316 154 38787
40 260 43128
250 118 30443
99 53 21225
307 61 76005
34 27 95514
89 101 85385
278 46 27821
288 164 99005
157 303 29849
189 24 21324
201 18 38241
13 296 19673
236 87 37851
64 181 73058
266 178 25792
40 195 34819
6 228 91198
129 70 99327
300 141 82771
279 132 61551
229 305 9754
134 47 36449
213 280 11500
300 217 58605
187 34 77539
209 202 74968
247 141 34823
228 118 69020
236 32 92204
296 89 68031
227 327 60728
63 215 85525
20 72 48909
56 247 76429
171 15 75721
201 20 4992
1 221 18273
129 281 41801
37 17 39248
68 288 55482
121 273 66618
162 116 30712
76 75 79424
296 255 87589
291 229 21180
318 14 54285
278 311 48961
254 66 12750
150 122 42411
80 201 7951
319 220 52702
157 24 64956
32 249 29629
225 139 54426
327 54 15079
21 145 15335
287 292 26386
288 281 43998
196 232 80889
319 90 64044
216 148 31578
98 24 25707
282 42 7792
165 162 92373
9 6 16458
245 187 69986
19 275 7404
267 82 12413
230 53 43289
299 62 28261
78 180 1885
260 145 40502
61 172 64306
17 254 21302
19 171 1766
6 290 98398
64 215 11370
42 132 21062
36 241 45841
116 296 14139
59 241 34888
301 231 58889
320 234 97662
218 140 56823
279 2 75832
217 194 37806
247 159 40038
299 76 26714
327 232 49372
51 169 62117
217 36 28157
293 35 97834
224 156 95826
318 176 29787
186 85 77925
37 59 34710
209 28 47220
27 110 31775
82 41 31649
116 100 70239
167 60 29686
81 126 30784
